radius_of_gyration,effective_dimension,speed,tortuosity,turn_angle,directional_consistency,cos_slope,early_late_ratio,time_to_commit,commitment_sharpness,problem_id,condition,correct,bin,group,layer,num_tokens
4319.223,1.0,8424.476,0.29942012,2.5449283,0.2939265,-0.2203567624092102,0.8872702,0,0.077672005,61,direct,True,UltraSmall,G2,25,3
80.03872,1.0,148.30838,0.39409605,2.3314488,0.39408493,-0.2621678560972214,0.9935865,0,0.0370124,61,direct,True,UltraSmall,G2,26,3
28.027895,5.7049446,42.71922,0.04506555,2.1076667,0.0476072,0.0023852545669517267,0.9897876,3,0.5080651,61,cot,True,UltraSmall,G4,0,26
193.38469,3.0391736,297.4535,0.04309477,2.1520786,0.089189775,0.0010486222688968364,0.9122052,4,0.18262953,61,cot,True,UltraSmall,G4,1,26
188.69714,3.926635,289.46588,0.04595056,2.1224382,0.08969688,0.0013295084696549634,0.9281642,4,0.11803943,61,cot,True,UltraSmall,G4,2,26
195.65382,4.2274685,297.11874,0.045905262,2.1349819,0.07623032,0.00043448393161480244,0.9191476,4,0.09487671,61,cot,True,UltraSmall,G4,3,26
215.57693,4.120145,322.55753,0.04802529,2.1223595,0.06309917,0.0003453417466236995,0.889986,4,0.042046785,61,cot,True,UltraSmall,G4,4,26
239.94061,3.593373,348.4913,0.038267903,2.0953293,0.06281895,-0.00015945228246542126,0.9157473,11,0.04144287,61,cot,True,UltraSmall,G4,5,26
292.1052,2.2679756,445.6734,0.047097903,2.1670208,0.081351146,-8.774110904106729e-05,0.8196869,4,0.02975887,61,cot,True,UltraSmall,G4,6,26
291.22357,3.3999517,433.29495,0.03700139,2.078993,0.05451233,5.699992179870606e-06,0.90447783,4,0.01904136,61,cot,True,UltraSmall,G4,7,26
355.8627,2.7505646,517.14777,0.0408081,2.1068146,0.054279596,-3.621064699613131e-05,0.7986711,18,0.009025872,61,cot,True,UltraSmall,G4,8,26
425.50803,2.6484199,587.76544,0.036309786,2.0531282,0.074537784,-4.720614506648137e-05,0.8538511,11,0.0055425763,61,cot,True,UltraSmall,G4,9,26
551.8387,2.0709062,778.93256,0.033773255,2.1025693,0.06233923,8.778553742628831e-05,0.850602,4,0.006470859,61,cot,True,UltraSmall,G4,10,26
574.05536,1.8977832,805.16296,0.04544227,2.1317816,0.080555744,3.731952263758733e-05,0.84697264,17,0.0020695925,61,cot,True,UltraSmall,G4,11,26
842.17004,1.6278696,1147.8024,0.030921739,2.0195684,0.13760313,1.4000259912931003e-05,0.98056823,12,0.0024932623,61,cot,True,UltraSmall,G4,12,26
791.42145,2.6339347,1045.9207,0.036354233,1.9579676,0.10798028,5.6094022897573616e-05,1.0141668,4,0.001985371,61,cot,True,UltraSmall,G4,13,26
967.802,3.016016,1243.807,0.038341694,2.0026648,0.13259761,0.00012673767713400035,1.068107,4,0.005387068,61,cot,True,UltraSmall,G4,14,26
1229.0757,5.3321595,1487.884,0.045531638,1.9355793,0.115915895,3.522565731635461e-05,1.1085097,4,0.012845039,61,cot,True,UltraSmall,G4,15,26
1453.8981,4.3089213,1834.3135,0.03649113,1.9726197,0.102406904,8.234542149763841e-05,1.0942012,4,0.012554824,61,cot,True,UltraSmall,G4,16,26
1391.9495,9.044892,1719.9684,0.041138295,1.945932,0.0757931,8.619954952826867e-05,1.0126811,17,0.008018017,61,cot,True,UltraSmall,G4,17,26
1938.6198,9.420826,2408.5012,0.041805267,1.9468578,0.08817057,0.00010663532293759859,0.9426315,17,0.014805794,61,cot,True,UltraSmall,G4,18,26
2366.2505,8.816605,2987.8162,0.04145186,1.9455824,0.08831458,0.00040386828092428355,0.99464166,12,0.03563869,61,cot,True,UltraSmall,G4,19,26
2583.262,9.131676,3264.525,0.044170447,1.9563732,0.08987211,0.000523151159286499,1.0205299,17,0.037659705,61,cot,True,UltraSmall,G4,20,26
2806.2239,8.899903,3581.7559,0.045342773,1.9804187,0.0875071,0.0007559362283119789,1.0311159,12,0.045348525,61,cot,True,UltraSmall,G4,21,26
3059.6682,8.807343,3970.1453,0.04156544,1.984459,0.08126299,0.0008330361201212956,1.0550075,8,0.07193571,61,cot,True,UltraSmall,G4,22,26
3395.8696,8.898268,4440.3076,0.041178767,2.0024316,0.08031902,0.0010105470969126776,1.0637205,8,0.0750193,61,cot,True,UltraSmall,G4,23,26
3753.0574,8.865172,4904.072,0.039564725,2.0021684,0.08269166,0.0009739529628020067,1.0389435,8,0.087432206,61,cot,True,UltraSmall,G4,24,26
4077.205,8.742489,5271.33,0.036580488,2.0017016,0.08408647,0.0007124541356013371,1.0527894,8,0.09564024,61,cot,True,UltraSmall,G4,25,26
118.255104,4.6901283,160.41582,0.030378709,2.0505893,0.04817686,0.0053592744276214094,0.96841407,19,0.25095206,61,cot,True,UltraSmall,G4,26,26
24.52592,1.0000001,41.851326,0.5213555,2.0476532,0.5201014,-0.00613228976726532,0.91880995,0,-0.005740881,62,direct,False,UltraSmall,G1,0,3
194.49655,1.0,362.9892,0.37821934,2.3803835,0.37148184,0.07448416948318481,0.8577879,0,0.076894045,62,direct,False,UltraSmall,G1,1,3
184.89502,1.0000001,330.12054,0.4427026,2.26563,0.42411223,0.045363008975982666,0.75411916,0,0.040027738,62,direct,False,UltraSmall,G1,2,3
183.0991,1.0000001,318.1764,0.48432344,2.1698036,0.4669995,0.044007718563079834,0.74644977,0,0.030861259,62,direct,False,UltraSmall,G1,3,3
204.03816,1.0,364.52124,0.44259822,2.2625499,0.42550653,-0.07984548807144165,0.76273257,0,0.0017635822,62,direct,False,UltraSmall,G1,4,3
213.45392,1.0,364.5603,0.49020067,2.2395694,0.43587616,-0.04738563299179077,0.6010044,0,-0.0006211996,62,direct,False,UltraSmall,G1,5,3
288.9373,1.0,489.28833,0.48696604,2.3265429,0.39633814,-0.03341853618621826,0.5288503,0,0.00030386448,62,direct,False,UltraSmall,G1,6,3
251.07727,1.0,393.4887,0.6042453,1.9975272,0.54134226,-0.00684809684753418,0.5159916,0,-0.0029447079,62,direct,False,UltraSmall,G1,7,3
276.6574,1.0,397.6495,0.7400874,1.5569235,0.7119946,0.006737947463989258,0.55323505,0,0.0027841926,62,direct,False,UltraSmall,G1,8,3
290.9947,0.99999994,462.11652,0.5884288,2.0261126,0.5292701,-0.00018996000289916992,0.5348364,0,-0.00018662214,62,direct,False,UltraSmall,G1,9,3
392.12778,1.0000001,707.9153,0.43207225,2.2635567,0.4250506,-0.0008416175842285156,0.8421195,0,-0.00053054094,62,direct,False,UltraSmall,G1,10,3
498.092,1.0,757.86755,0.6126294,2.1512904,0.47516462,0.0014129877090454102,0.38939247,0,0.00045752525,62,direct,False,UltraSmall,G1,11,3
642.81354,1.0000001,1084.0054,0.47124738,2.5072923,0.31186014,-0.0012747645378112793,0.45789665,0,-0.0004222393,62,direct,False,UltraSmall,G1,12,3
531.4294,1.0000001,907.41003,0.4826016,2.2960968,0.41026807,-0.0003846287727355957,0.5641287,0,-0.0002925396,62,direct,False,UltraSmall,G1,13,3
583.5937,0.99999994,966.18134,0.5457269,2.062708,0.5136577,0.0005033016204833984,0.64632684,0,5.710125e-05,62,direct,False,UltraSmall,G1,14,3
705.76953,1.0000001,1220.908,0.5005179,2.097893,0.49848464,-0.0025163888931274414,0.9011607,0,-0.000967741,62,direct,False,UltraSmall,G1,15,3
980.8271,1.0000001,1703.1997,0.48084074,2.1956844,0.45551816,-0.0076628923416137695,0.7050711,0,0.001380086,62,direct,False,UltraSmall,G1,16,3
1019.36365,0.99999994,1785.261,0.47739616,2.1674201,0.468053,-0.005795836448669434,0.80773693,0,0.00020480156,62,direct,False,UltraSmall,G1,17,3
1351.1221,1.0000001,2412.2512,0.4508616,2.2165086,0.4462245,-0.020659327507019043,0.8655501,0,0.0004969835,62,direct,False,UltraSmall,G1,18,3
1663.0295,1.0000001,2967.2583,0.45367244,2.2035375,0.4520191,-0.037738144397735596,0.9168442,0,0.002237916,62,direct,False,UltraSmall,G1,19,3
1964.7467,0.9999999,3470.436,0.4699978,2.163976,0.46957415,-0.03898978233337402,0.95580506,0,0.002113223,62,direct,False,UltraSmall,G1,20,3
2268.7869,1.0000001,4144.9375,0.4172632,2.280757,0.41725057,-0.05495285987854004,0.9928843,0,0.011920452,62,direct,False,UltraSmall,G1,21,3
2657.2732,1.0000001,4992.8013,0.37058455,2.382316,0.37058455,-0.0783798098564148,1.000077,0,0.023714006,62,direct,False,UltraSmall,G1,22,3
3177.1702,0.9999999,6130.296,0.32292372,2.484469,0.32268214,-0.11390942335128784,0.9739569,0,0.039263308,62,direct,False,UltraSmall,G1,23,3
3819.7388,1.0,7514.924,0.28476357,2.5654907,0.28408402,-0.1972694993019104,0.95981246,0,0.08421743,62,direct,False,UltraSmall,G1,24,3
4070.887,1.0000001,7943.7715,0.30113316,2.5311596,0.30049962,-0.17927730083465576,0.9598825,0,0.06449187,62,direct,False,UltraSmall,G1,25,3
80.50257,1.0,149.93364,0.3855123,2.3501642,0.38546723,-0.2900204062461853,1.0128553,0,0.04915905,62,direct,False,UltraSmall,G1,26,3
28.423704,6.996963,42.19346,0.04224731,2.0661597,0.05049104,0.0016280053762243705,1.0612553,13,0.4423427,62,cot,True,UltraSmall,G4,0,28
194.19408,3.6890204,297.53473,0.040016316,2.114857,0.061358687,-0.00011779377020904578,0.9514459,14,0.12892282,62,cot,True,UltraSmall,G4,1,28
191.65405,4.9978137,289.7314,0.0423284,2.0860832,0.06206038,0.00010599317859235118,0.9757445,14,0.082454085,62,cot,True,UltraSmall,G4,2,28
198.1688,5.716004,293.8867,0.043461572,2.0759797,0.05252794,-0.0001515766494294517,0.90898997,3,0.08752954,62,cot,True,UltraSmall,G4,3,28
216.06036,5.450064,313.4629,0.04705523,2.062047,0.04989929,0.000633622700478131,0.92807007,3,0.049035966,62,cot,True,UltraSmall,G4,4,28
236.69228,5.041856,333.25613,0.037316505,2.0507853,0.04674126,0.00012644979834411024,0.9430106,6,0.035919666,62,cot,True,UltraSmall,G4,5,28
294.0893,3.1992922,428.00317,0.046821553,2.048298,0.04897661,0.0002093291107988183,0.8939757,14,0.04030323,62,cot,True,UltraSmall,G4,6,28
298.4862,4.3755774,421.09802,0.037037034,1.994493,0.047058698,6.756277456970587e-05,0.97706616,1,0.025313914,62,cot,True,UltraSmall,G4,7,28
381.84024,3.3056815,493.9392,0.039745994,1.9554536,0.054895382,8.594076420943524e-05,0.95876175,3,0.016340196,62,cot,True,UltraSmall,G4,8,28
447.6154,2.9541464,576.4817,0.03754203,1.9485624,0.054162126,-2.4446091809115566e-05,1.0599762,13,0.005488336,62,cot,True,UltraSmall,G4,9,28
544.62036,2.580941,704.4614,0.040440757,1.9327099,0.08111405,7.76440014332642e-05,1.0192436,7,0.006298065,62,cot,True,UltraSmall,G4,10,28
553.7257,2.3599334,718.9383,0.050148405,1.9908268,0.060611755,4.796176166324825e-05,1.0049578,5,0.0036473274,62,cot,True,UltraSmall,G4,11,28
877.78125,1.7742229,1085.2394,0.034900572,1.9666467,0.05460182,2.1273035997290605e-05,1.1242985,3,0.002763033,62,cot,True,UltraSmall,G4,12,28
787.45593,2.79804,1001.4245,0.035200134,1.9392521,0.05387307,1.051694482237428e-05,1.1469644,3,0.003400743,62,cot,True,UltraSmall,G4,13,28
907.5623,3.7647636,1122.2648,0.039114386,1.9217943,0.06144857,6.95211401206961e-05,1.1591802,3,0.0062818527,62,cot,True,UltraSmall,G4,14,28
1144.5305,7.3620934,1337.5424,0.044760756,1.879724,0.05882187,-6.488955355680323e-05,1.146363,3,0.0101822615,62,cot,True,UltraSmall,G4,15,28
1357.16,6.309415,1656.2537,0.03779949,1.8857852,0.056811374,-1.1820496220291753e-06,1.1835129,18,0.011552572,62,cot,True,UltraSmall,G4,16,28
1371.816,10.070059,1682.2872,0.040544286,1.9237804,0.06427554,5.6837977652730234e-05,1.0156595,5,0.006074488,62,cot,True,UltraSmall,G4,17,28
1845.9761,10.671916,2271.116,0.041323747,1.9398421,0.063958675,2.3906702523703102e-05,1.0073166,18,0.015805483,62,cot,True,UltraSmall,G4,18,28
2238.4653,10.592416,2786.5974,0.040477492,1.9376994,0.07262731,-8.506259638747889e-05,1.0648603,17,0.038550377,62,cot,True,UltraSmall,G4,19,28
2448.4058,11.271907,3068.9126,0.042953596,1.9511409,0.075251415,2.0642675031818023e-05,1.0418079,18,0.03506732,62,cot,True,UltraSmall,G4,20,28
2688.0728,11.1947565,3415.839,0.04324222,1.9630708,0.07005361,0.00023668291222335945,1.0278554,18,0.03996873,62,cot,True,UltraSmall,G4,21,28
3004.69,10.865238,3894.6504,0.03943327,1.9765594,0.06867049,0.00017447716878301784,1.012779,18,0.05452138,62,cot,True,UltraSmall,G4,22,28
3439.1843,10.271164,4483.5073,0.03827021,1.9857385,0.07291702,-2.053696593958816e-05,0.9662303,18,0.075481474,62,cot,True,UltraSmall,G4,23,28
3689.4912,10.719819,4822.787,0.038240653,1.9786007,0.07047709,0.00025688819541744843,0.9903593,18,0.05696112,62,cot,True,UltraSmall,G4,24,28
4101.028,10.427615,5297.2314,0.033505548,1.9724276,0.07306308,6.802574764386784e-05,0.9798891,14,0.06642294,62,cot,True,UltraSmall,G4,25,28
110.70384,5.3887463,146.28941,0.02809414,1.9882896,0.039155833,0.0044399156224924135,1.0114043,20,0.23767579,62,cot,True,UltraSmall,G4,26,28
24.482538,1.0,41.594727,0.5280552,2.0311103,0.52714825,0.023505806922912598,0.929748,0,0.008663237,63,direct,False,UltraSmall,G1,0,3
187.88814,0.99999994,353.68082,0.36542994,2.4007814,0.3619935,0.08025306463241577,0.89819056,0,0.07747984,63,direct,False,UltraSmall,G1,1,3
178.93588,1.0,320.59323,0.44045845,2.2582939,0.4274312,0.05986618995666504,0.78952336,0,0.04416907,63,direct,False,UltraSmall,G1,2,3
175.55913,1.0000001,306.58704,0.48055646,2.1645236,0.46933237,0.0538712739944458,0.79061604,0,0.03368622,63,direct,False,UltraSmall,G1,3,3
209.68689,0.9999999,366.0094,0.47685042,2.1898935,0.45809382,-0.07809561491012573,0.7406809,0,-0.012426376,63,direct,False,UltraSmall,G1,4,3
233.95827,1.0000001,392.21774,0.50705826,2.248833,0.4317029,-0.0558323860168457,0.5445647,0,-0.00037026405,63,direct,False,UltraSmall,G1,5,3
271.63153,1.0,454.61066,0.51938736,2.1717,0.466161,-0.029999494552612305,0.58870786,0,-0.00740391,63,direct,False,UltraSmall,G1,6,3
299.7384,1.0000001,456.04138,0.6279369,2.0199504,0.53188175,-0.008773505687713623,0.43456268,0,-0.0039206743,63,direct,False,UltraSmall,G1,7,3
359.54944,1.0000001,486.02277,0.80431926,1.4198383,0.7584145,0.007464885711669922,0.4174978,0,0.003268063,63,direct,False,UltraSmall,G1,8,3
322.2009,1.0000001,497.9175,0.61634606,2.000572,0.5400617,-0.0008291006088256836,0.47830337,0,-0.0004146099,63,direct,False,UltraSmall,G1,9,3
378.3634,1.0,637.0255,0.5395646,2.0100076,0.53608495,-0.0010876059532165527,0.86484843,0,-0.000567019,63,direct,False,UltraSmall,G1,10,3
442.84927,1.0,673.19867,0.6273009,2.0314844,0.52698934,0.0012444853782653809,0.42817706,0,0.00039333105,63,direct,False,UltraSmall,G1,11,3
620.81366,0.99999994,1067.2883,0.45201758,2.4913466,0.31942534,-0.002068161964416504,0.49532115,0,-0.00076436996,63,direct,False,UltraSmall,G1,12,3
570.088,1.0000001,932.76,0.53319603,2.2301376,0.44011572,-0.0007246136665344238,0.49790013,0,-0.00039488077,63,direct,False,UltraSmall,G1,13,3
617.151,1.0,1027.782,0.52883005,2.1387253,0.48068324,-0.001293957233428955,0.59818995,0,-0.0005993843,63,direct,False,UltraSmall,G1,14,3
704.08105,0.99999994,1188.7515,0.5372898,2.0091214,0.536459,-0.0016139745712280273,0.93163806,0,-0.0008599758,63,direct,False,UltraSmall,G1,15,3
943.29486,1.0,1652.7435,0.46735567,2.2267232,0.441648,-0.0023857951164245605,0.7088399,0,-0.0012713671,63,direct,False,UltraSmall,G1,16,3
1014.5847,0.9999999,1711.9681,0.5240177,2.091769,0.5011367,0.0003008246421813965,0.69926,0,-0.00029355288,63,direct,False,UltraSmall,G1,17,3
1240.0957,1.0000001,2082.4338,0.53450096,2.0537364,0.51750124,-0.00425112247467041,0.7296779,0,-0.0023589134,63,direct,False,UltraSmall,G1,18,3
1497.309,1.0,2609.9539,0.48781258,2.131678,0.48377004,-0.01882535219192505,0.86635363,0,-0.0029172897,63,direct,False,UltraSmall,G1,19,3
1617.9172,0.99999994,2736.1562,0.5338561,2.0207114,0.5315594,-0.015480101108551025,0.88964325,0,-0.006293535,63,direct,False,UltraSmall,G1,20,3
1907.0616,1.0,3277.5996,0.50830245,2.0866563,0.5033472,-0.019254446029663086,0.8485329,0,-0.004153669,63,direct,False,UltraSmall,G1,21,3
2222.4277,1.0,3933.1597,0.46176198,2.2017925,0.45279726,-0.02752840518951416,0.8156166,0,0.0029258728,63,direct,False,UltraSmall,G1,22,3
2520.989,1.0000001,4470.779,0.4576334,2.214678,0.44704333,-0.029135286808013916,0.80273813,0,0.006051719,63,direct,False,UltraSmall,G1,23,3
2766.8245,0.99999994,4912.8086,0.45546862,2.220559,0.4444112,-0.03523862361907959,0.79961026,0,0.011280239,63,direct,False,UltraSmall,G1,24,3
2865.0728,1.0,4996.834,0.48393142,2.1516447,0.47500867,-0.025690138339996338,0.809764,0,0.0032008886,63,direct,False,UltraSmall,G1,25,3
76.719635,1.0000001,138.77579,0.43088552,2.2590375,0.42709503,-0.10850909352302551,1.1346296,0,0.012385309,63,direct,False,UltraSmall,G1,26,3
29.544233,6.761841,44.54268,0.04911441,2.0896297,0.05565173,0.0022436117792564102,0.99008614,6,0.3585499,63,cot,True,UltraSmall,G4,0,23
190.00438,4.7514777,290.41672,0.05028108,2.157578,0.067527294,0.001204288288538635,1.0381898,4,0.11413151,63,cot,True,UltraSmall,G4,1,23
191.16615,5.600542,290.5718,0.05183628,2.1084204,0.06826611,0.0014757009834168928,1.0127952,6,0.09722233,63,cot,True,UltraSmall,G4,2,23
200.22794,5.7393928,299.89545,0.05219493,2.101971,0.061065912,0.0007968114837288925,0.9363021,6,0.08346611,63,cot,True,UltraSmall,G4,3,23
219.16609,5.9547024,317.35333,0.056855425,2.0903742,0.06151306,0.0013721902649123949,0.9800144,6,0.06647992,63,cot,True,UltraSmall,G4,4,23
247.09866,5.058432,352.44608,0.04317082,2.0689387,0.062445287,0.00012772285891144645,0.9592407,6,0.050455093,63,cot,True,UltraSmall,G4,5,23
306.97076,2.9626162,457.02148,0.05337203,2.155592,0.060007647,0.0007265872500294148,0.99118084,13,0.045398593,63,cot,True,UltraSmall,G4,6,23
288.08795,4.905368,417.2587,0.044971418,2.0693986,0.04819836,0.000361396019772444,1.0729717,7,0.026447892,63,cot,True,UltraSmall,G4,7,23
407.48053,3.3994381,498.98886,0.046556078,1.9738519,0.060391884,0.00031860372159926654,0.9917268,3,0.0146125555,63,cot,True,UltraSmall,G4,8,23
407.35062,3.4628296,569.3694,0.0447958,2.0196264,0.058084037,2.1387566825483293e-05,1.0495744,13,0.0061053038,63,cot,True,UltraSmall,G4,9,23
525.6697,3.0453596,693.29156,0.04576224,2.0083792,0.0777042,8.951325257708972e-05,1.2641603,7,0.007903218,63,cot,True,UltraSmall,G4,10,23
563.617,2.6346533,737.39087,0.060220588,2.0375803,0.069841474,4.02921004055719e-05,0.8943834,11,0.0026896,63,cot,True,UltraSmall,G4,11,23
888.531,1.848206,1073.3661,0.040702283,1.9632937,0.07079621,2.735688281153502e-05,1.1527032,3,0.0035395622,63,cot,True,UltraSmall,G4,12,23
798.5462,2.9032307,1025.172,0.044437807,1.9320654,0.0608387,3.925364681181431e-05,1.1401491,3,0.0023400784,63,cot,True,UltraSmall,G4,13,23
927.689,3.9206302,1174.5469,0.047657274,1.9299456,0.07026845,9.275987146938676e-05,1.1870141,3,0.0028338432,63,cot,True,UltraSmall,G4,14,23
1163.723,5.646175,1447.5366,0.052262153,1.914445,0.06036424,2.6454331846576437e-05,1.0265918,13,0.004110694,63,cot,True,UltraSmall,G4,15,23
1383.2222,5.8209753,1780.2223,0.04442822,1.9581801,0.07547178,5.043141926701361e-05,1.0561419,5,0.004503131,63,cot,True,UltraSmall,G4,16,23
1369.0353,9.848339,1742.4716,0.047486477,1.9586039,0.059386,-5.1096191115462804e-05,0.9023949,5,0.0068995953,63,cot,True,UltraSmall,G4,17,23
1819.032,8.671697,2395.7817,0.04718815,2.0042586,0.061965343,-2.289881886633556e-05,0.8871847,14,0.012095571,63,cot,True,UltraSmall,G4,18,23
2197.6265,7.134977,2947.4866,0.047113154,2.0144184,0.07524773,0.00021301946149984366,0.9410576,12,0.020842254,63,cot,True,UltraSmall,G4,19,23
2424.4062,7.7976713,3263.676,0.05016255,2.0206265,0.07368954,0.0002649407612947607,0.90152895,14,0.024898231,63,cot,True,UltraSmall,G4,20,23
2698.642,8.168017,3632.9968,0.050028622,2.015904,0.06780756,0.00014883340381081664,0.8672342,14,0.028499603,63,cot,True,UltraSmall,G4,21,23
2955.4521,8.392421,4010.0789,0.04670301,2.0193167,0.0643324,0.00021021737007688226,0.8818019,14,0.031297445,63,cot,True,UltraSmall,G4,22,23
3345.2915,8.646218,4534.7104,0.04554834,2.0173442,0.06501794,8.345828225961316e-05,0.8565498,14,0.0344553,63,cot,True,UltraSmall,G4,23,23
3701.9631,8.73505,5015.6816,0.04358619,2.0140572,0.065374956,-0.00011284525686573141,0.8171419,14,0.07083309,63,cot,True,UltraSmall,G4,24,23
4135.5615,7.860392,5511.5684,0.038293436,2.0131037,0.06818207,-0.0006403253281742486,0.78973955,14,0.09355545,63,cot,True,UltraSmall,G4,25,23
116.119965,4.4097705,160.0447,0.029323578,2.0662594,0.053356234,0.004873107387216258,0.85226107,16,0.2354298,63,cot,True,UltraSmall,G4,26,23
24.04254,1.6803538,35.23796,0.4066402,1.9335284,0.41204605,0.2543023079633713,1.2213442,0,0.1537959,64,direct,False,UltraSmall,G1,0,4
188.4348,1.5830866,309.80637,0.27961665,2.0948071,0.3154877,0.032548338174819946,1.1281424,0,0.080349386,64,direct,False,UltraSmall,G1,1,4
183.73584,1.7494645,291.3789,0.32244167,2.0415044,0.3367909,0.02637884020805359,0.9709432,0,0.045957386,64,direct,False,UltraSmall,G1,2,4
181.4343,1.8634849,281.59827,0.35303235,1.9892206,0.3576656,0.03200864791870117,0.95198894,0,0.034064293,64,direct,False,UltraSmall,G1,3,4
197.35054,1.8095493,306.33835,0.35138485,1.9754269,0.36170638,0.007062256336212158,1.0356243,0,0.024339855,64,direct,False,UltraSmall,G1,4,4
200.20624,1.8202578,300.0756,0.3750411,1.9546249,0.37346032,0.009753823280334473,0.8671684,0,0.016849518,64,direct,False,UltraSmall,G1,5,4
261.80276,1.7976723,369.319,0.41040736,1.7981954,0.38861087,0.01137399673461914,0.85084605,0,0.015147626,64,direct,False,UltraSmall,G1,6,4
245.97543,1.9756917,328.26944,0.4858759,1.7367668,0.46220642,0.012017697095870972,0.7232103,0,0.00472641,64,direct,False,UltraSmall,G1,7,4
302.026,1.8202469,366.28427,0.58446074,1.515213,0.5767756,0.012197047472000122,0.75103843,0,0.0051433444,64,direct,False,UltraSmall,G1,8,4
314.091,1.8714939,393.92538,0.56485426,1.6306145,0.52062076,0.004458606243133545,0.6052806,0,0.0007259846,64,direct,False,UltraSmall,G1,9,4
397.21613,1.5327003,568.61383,0.3759462,1.6568717,0.3919818,0.003200054168701172,1.080062,0,0.00092583895,64,direct,False,UltraSmall,G1,10,4
481.33325,1.5726805,561.87,0.57038885,1.6317502,0.49544755,0.0024514496326446533,0.601181,0,0.00081157684,64,direct,False,UltraSmall,G1,11,4
